Images/100.bmp,32.5610753221011,training
Images/101.bmp,66.3595491701759,training
Images/102.bmp,44.6949845201238,training
Images/103.bmp,39.2345587325164,training
Images/104.bmp,9.22907379891035,training
Images/105.bmp,41.3313514183079,training
Images/106.bmp,68.9220763131814,test
Images/107.bmp,27.9575337377739,test
Images/108.bmp,75.3515151515151,test
Images/109.bmp,50.6379310344828,training
Images/10.bmp,82.9107142857143,test
Images/110.bmp,32.1369047619048,training
Images/111.bmp,51.8415300546448,test
Images/112.bmp,30.31875,test
Images/113.bmp,68.2171428571429,training
Images/114.bmp,24.8711340206186,validation
Images/115.bmp,31.2937853107345,training
Images/116.bmp,26.0977011494253,test
Images/117.bmp,70.4327485380117,training
Images/118.bmp,26.5308641975309,training
Images/119.bmp,51.3170731707317,test
Images/11.bmp,60.9472891566265,training
Images/120.bmp,18.7848837209302,training
Images/121.bmp,19.75,training
Images/122.bmp,79.3670886075949,training
Images/123.bmp,67.2977528089888,training
Images/124.bmp,70.9945945945946,training
Images/125.bmp,81.9050279329609,training
Images/126.bmp,52.843023255814,test
Images/127.bmp,41.4269005847953,validation
Images/128.bmp,48.8136645962733,training
Images/129.bmp,72.8826815642458,training
Images/12.bmp,15.8952380952381,training
Images/130.bmp,86.6086956521739,training
Images/131.bmp,48.5290322580645,test
Images/132.bmp,73.0259067357513,training
Images/133.bmp,27.0057142857143,training
Images/134.bmp,32.3089887640449,training
Images/135.bmp,65.9430051813471,training
Images/136.bmp,67.1631578947368,test
Images/137.bmp,59.8421052631579,training
Images/138.bmp,67.5869565217391,test
Images/139.bmp,61.9285714285714,training
Images/13.bmp,77.4022988505747,validation
Images/140.bmp,77.4583333333333,test
Images/141.bmp,20.5818181818182,training
Images/142.bmp,26.4057142857143,test
Images/143.bmp,61.1494845360825,test
Images/144.bmp,76.9239130434783,training
Images/145.bmp,55.5923913043478,training
Images/146.bmp,34.2111801242236,test
Images/147.bmp,71.3233532934132,test
Images/148.bmp,41.9707602339181,training
Images/149.bmp,72.4574468085106,test
Images/14.bmp,66.3941176470588,test
Images/150.bmp,65.796178343949,training
Images/151.bmp,55.7792207792208,test
Images/152.bmp,79.4378698224852,training
Images/153.bmp,73.0880829015544,validation
Images/154.bmp,11.9771428571429,training
Images/155.bmp,73.6390532544379,validation
Images/156.bmp,28.5128205128205,validation
Images/157.bmp,17.5192307692308,training
Images/158.bmp,79.4166666666667,test
Images/159.bmp,73.8344370860927,test
Images/15.bmp,56.3989637305699,training
Images/160.bmp,41.3470588235294,training
Images/161.bmp,8.24683544303798,test
Images/162.bmp,70.6375,training
Images/163.bmp,46.3694267515924,training
Images/164.bmp,80.5,test
Images/165.bmp,71.8633879781421,training
Images/166.bmp,49.7958115183246,validation
Images/167.bmp,75.1777777777778,training
Images/168.bmp,65.4180790960452,training
Images/169.bmp,30.1091954022989,training
Images/16.bmp,77.6021505376344,training
Images/170.bmp,60.2879581151832,training
Images/171.bmp,25.1363636363636,test
Images/172.bmp,63.0452261306533,validation
Images/173.bmp,74.5406698564593,test
Images/174.bmp,72.91,training
